frame,broadcast_id,tacticam_id,distance
60,19.0,215.0,0.16511091291473867
60,22.0,210.0,0.1892459970105073
60,24.0,214.0,0.06637709426076409
60,25.0,214.0,0.11338014088492232
60,26.0,214.0,0.05156913341055595
60,30.0,212.0,0.09768313104198714
60,18.0,213.0,0.1767905792345524
60,20.0,214.0,0.04540397587941173
60,98.0,214.0,0.05056402820180862
60,106.0,213.0,0.06620752949335254
61,15.0,215.0,0.048430821232333124
61,16.0,212.0,0.22613130046639984
61,17.0,214.0,0.1208566575778781
61,19.0,215.0,0.16259762449753318
61,22.0,210.0,0.18958993266613144
61,24.0,214.0,0.06803039614997008
61,25.0,214.0,0.11447043422336046
61,26.0,214.0,0.05378078338748209
61,30.0,212.0,0.10053974889560077
61,18.0,213.0,0.17400934112797778
61,20.0,214.0,0.0471154953423048
61,98.0,214.0,0.05327711616716809
62,15.0,215.0,0.047008555812083005
62,16.0,212.0,0.22421416502127015
62,17.0,214.0,0.12091791143816608
62,19.0,215.0,0.16056327745894888
62,22.0,210.0,0.19126548922193987
62,24.0,214.0,0.06892141717880043
62,25.0,214.0,0.11478631710419536
62,26.0,214.0,0.05413138105217265
62,30.0,212.0,0.10088351774136117
62,18.0,213.0,0.17160718471170197
62,20.0,214.0,0.046734869262635884
62,98.0,214.0,0.05585284497773734
63,15.0,215.0,0.0441384213365122
63,16.0,212.0,0.221991327958008
63,17.0,214.0,0.12244209671432012
63,19.0,215.0,0.15859415006500605
63,22.0,210.0,0.1933278885373469
63,24.0,214.0,0.07029440961659911
63,25.0,214.0,0.11604507579273816
63,26.0,214.0,0.053886420243544016
63,30.0,212.0,0.10052664215891592
63,18.0,213.0,0.17050606439989532
63,20.0,214.0,0.045010921726307176
63,98.0,214.0,0.058479913210115586
64,15.0,215.0,0.04239318479778204
64,16.0,212.0,0.22015480704136794
64,17.0,214.0,0.12215980077550055
64,19.0,215.0,0.15710655767468348
64,22.0,210.0,0.1952138200147383
64,24.0,214.0,0.07026802273340761
64,25.0,214.0,0.11538194526836541
64,26.0,214.0,0.05432063980337875
64,30.0,212.0,0.10273912760676107
64,18.0,213.0,0.16741066909250016
64,20.0,214.0,0.04579723443270366
64,98.0,214.0,0.059135034861741896
64,87.0,213.0,0.12140943487621289
65,15.0,215.0,0.04271801604038785
65,16.0,212.0,0.21949147278190959
65,17.0,214.0,0.12362465842485952
65,19.0,215.0,0.15583554244423642
65,22.0,210.0,0.19682066310489596
65,24.0,214.0,0.07315182002781866
65,25.0,214.0,0.1151902292788858
65,26.0,214.0,0.05423000991762391
65,30.0,212.0,0.10511854019672148
65,18.0,213.0,0.1686740637878385
65,20.0,214.0,0.051623827968377355
65,98.0,214.0,0.06066467890053857
66,15.0,215.0,0.04259420796439524
66,16.0,212.0,0.2187983947365957
66,17.0,214.0,0.11989932832683459
66,19.0,215.0,0.15532106163231754
66,22.0,210.0,0.19856449001974283
66,24.0,214.0,0.07537125029077346
66,25.0,214.0,0.11320439726176226
66,26.0,214.0,0.05509318513635776
66,30.0,212.0,0.10761913625526945
66,20.0,214.0,0.05481798343210468
66,98.0,214.0,0.0629733824355527
66,87.0,213.0,0.12196092799279591
67,15.0,215.0,0.04299934344614498
67,16.0,212.0,0.21783367133571432
67,17.0,214.0,0.11824188026563552
67,19.0,215.0,0.15496839780234495
67,22.0,210.0,0.19966044446811185
67,24.0,214.0,0.07736390009528263
67,25.0,214.0,0.11454863727480503
67,26.0,214.0,0.05608883708589598
67,30.0,212.0,0.10921097213277742
67,20.0,214.0,0.062070418921686056
67,98.0,214.0,0.0657812512961314
67,120.0,214.0,0.1227403559495047
67,87.0,213.0,0.1257126927991808
68,15.0,215.0,0.0428271280759464
68,16.0,212.0,0.2179750023720222
68,17.0,214.0,0.11771209456926544
68,19.0,215.0,0.15529171714750045
68,22.0,210.0,0.20051712857851517
68,24.0,214.0,0.07901382363334124
68,25.0,214.0,0.11593350447789125
68,26.0,214.0,0.05755086213578194
68,30.0,212.0,0.11132066415099647
68,20.0,214.0,0.05843966542658889
68,98.0,214.0,0.06718557345131211
68,120.0,214.0,0.12672139742962915
68,87.0,214.0,0.13157930260882375
69,15.0,215.0,0.04451034560851265
69,16.0,212.0,0.21836340759475703
69,17.0,214.0,0.11821265547401391
69,19.0,215.0,0.15262260946440662
69,22.0,210.0,0.20102741794546589
69,24.0,214.0,0.0800671272449052
69,25.0,215.0,0.11524128077941798
69,26.0,214.0,0.059062979086366776
69,30.0,212.0,0.11521313415273496
69,20.0,214.0,0.0527708377947419
69,98.0,214.0,0.06976862488091304
69,120.0,214.0,0.12870974988051195
69,87.0,214.0,0.13295942651973836
69,18.0,215.0,0.15598458909988247
70,15.0,215.0,0.04360996682294095
70,16.0,212.0,0.2182481970651182
70,19.0,215.0,0.15132356769792976
70,22.0,210.0,0.2008516088396213
70,24.0,214.0,0.08075533950945443
70,25.0,215.0,0.11227975185680306
70,26.0,214.0,0.061167784865063135
70,30.0,212.0,0.1181550996753586
70,20.0,214.0,0.04717158031018487
70,98.0,214.0,0.07253067830129767
70,120.0,214.0,0.1230784158403326
70,87.0,214.0,0.13305713738209093
70,18.0,215.0,0.15342424650633119
71,15.0,215.0,0.04205763283700924
71,16.0,212.0,0.21643883622405344
71,19.0,215.0,0.150207155595027
71,22.0,210.0,0.20123726748396173
71,24.0,214.0,0.08181372676878994
71,25.0,215.0,0.11019163595917184
71,26.0,214.0,0.06271627285610136
71,30.0,212.0,0.12253092355873152
71,20.0,214.0,0.042674195124195895
71,98.0,214.0,0.07465748125870504
71,120.0,214.0,0.12511493221702433
71,87.0,214.0,0.13171347560363397
71,18.0,215.0,0.15348697434029906
71,17.0,214.0,0.11713277098243026
72,15.0,215.0,0.040334036546022425
72,16.0,212.0,0.21472712309759537
72,19.0,215.0,0.14666587393809344
72,22.0,210.0,0.201767746945242
72,24.0,214.0,0.08524424945011426
72,25.0,215.0,0.10968458042333647
72,26.0,214.0,0.06541476732048432
72,30.0,212.0,0.1261836697603905
72,98.0,214.0,0.0750873173937762
72,87.0,214.0,0.12670943303047152
72,18.0,215.0,0.15233971329014645
72,17.0,214.0,0.11538123230672848
72,21.0,214.0,0.038523486128067976
73,15.0,215.0,0.03988536639136554
73,16.0,212.0,0.21389502430746524
73,19.0,215.0,0.14684849768660976
73,22.0,210.0,0.20300392085652855
73,24.0,214.0,0.08012647102037503
73,25.0,215.0,0.10955686605004356
73,26.0,214.0,0.06813779142989886
73,30.0,212.0,0.13027476298056148
73,98.0,214.0,0.07667690616030026
73,18.0,215.0,0.15163423560388947
73,21.0,214.0,0.03603866289712153
73,120.0,214.0,0.1206340914303637
74,15.0,215.0,0.04191885598170577
74,16.0,212.0,0.21331433620375442
74,19.0,215.0,0.14563489752205994
74,22.0,210.0,0.20471871532896543
74,24.0,214.0,0.07773804377671949
74,25.0,215.0,0.1099821026074086
74,26.0,214.0,0.07090671589436257
74,30.0,212.0,0.1329211606330134
74,98.0,214.0,0.07750086432487374
74,18.0,215.0,0.14996578090896065
74,21.0,214.0,0.031068736229529454
74,120.0,214.0,0.12001550288764024
75,15.0,215.0,0.043063685482752724
75,16.0,212.0,0.2122539467794701
75,19.0,215.0,0.14188700768143625
75,22.0,210.0,0.2059659557739432
75,24.0,214.0,0.0759625767458587
75,25.0,215.0,0.10890025317697144
75,26.0,209.0,0.07013169483428709
75,30.0,212.0,0.13674569602131859
75,98.0,214.0,0.07808430787962908
75,18.0,215.0,0.148070627704429
75,21.0,214.0,0.027155301573002538
75,120.0,214.0,0.11834413302114655
76,15.0,215.0,0.044235825505752654
76,16.0,212.0,0.21233258678796937
76,19.0,215.0,0.13903973883950616
76,22.0,210.0,0.20705027386084182
76,24.0,214.0,0.07495130474909704
76,25.0,215.0,0.10677024924374004
76,26.0,209.0,0.06714035082245637
76,30.0,212.0,0.1417336352710219
76,98.0,214.0,0.07852969858764881
76,18.0,215.0,0.14597227764276094
76,21.0,214.0,0.029879415345867136
76,120.0,214.0,0.11608519570853619
77,15.0,215.0,0.044805894644523836
77,16.0,212.0,0.21264395867461547
77,19.0,215.0,0.13498799469775186
77,22.0,210.0,0.20780165443731385
77,24.0,214.0,0.07330825026022485
77,25.0,215.0,0.10468343548803684
77,26.0,209.0,0.06543147105199523
77,30.0,212.0,0.1486171236225787
77,98.0,214.0,0.0787937030598567
77,18.0,215.0,0.14385357359148954
77,21.0,214.0,0.03593055101576771
77,120.0,214.0,0.11245843033056158
78,15.0,215.0,0.044490336128286456
78,16.0,212.0,0.2111902906161473
78,19.0,215.0,0.13082011886635103
78,22.0,210.0,0.20963766038764362
78,24.0,214.0,0.07125506722723642
78,25.0,215.0,0.10463913706213784
78,26.0,209.0,0.0615478662637175
78,30.0,212.0,0.15130102508551682
78,98.0,214.0,0.07782735870828161
78,18.0,215.0,0.1410222475373486
78,21.0,214.0,0.040501189092159384
78,120.0,214.0,0.10808935513657081
79,15.0,215.0,0.04355904702013625
79,16.0,212.0,0.20921873177158357
79,19.0,215.0,0.1271954105324368
79,22.0,210.0,0.21074565498923092
79,24.0,214.0,0.07024627155454588
79,25.0,215.0,0.10382184872466073
79,26.0,209.0,0.057620833615846745
79,30.0,212.0,0.15417600509393198
79,98.0,214.0,0.07581001486951294
79,18.0,215.0,0.13732836614676602
79,21.0,214.0,0.03826788372580124
79,120.0,214.0,0.10354504350858672
80,15.0,215.0,0.042373893611119456
80,16.0,212.0,0.2085325552126874
80,19.0,215.0,0.12275595714036705
80,22.0,210.0,0.212145868888906
80,24.0,214.0,0.06788225997972562
80,25.0,215.0,0.10420304924451759
80,26.0,209.0,0.053055080071559596
80,30.0,210.0,0.15517864598633502
80,98.0,214.0,0.07347874082376342
80,18.0,215.0,0.13268382765706938
80,21.0,214.0,0.04231368236274754
80,120.0,214.0,0.09972413400838558
81,15.0,215.0,0.04193839975865342
81,16.0,212.0,0.20835744776847884
81,19.0,215.0,0.11866859174342044
81,22.0,210.0,0.21392535353221934
81,24.0,214.0,0.06496015607621393
81,25.0,215.0,0.10786405728969557
81,26.0,209.0,0.048429685090988016
81,30.0,210.0,0.15536341350472785
81,98.0,214.0,0.07107513629479785
81,18.0,215.0,0.12977163721992058
81,21.0,214.0,0.045165326078790105
81,120.0,214.0,0.0963988034385588
82,15.0,215.0,0.042166591176782606
82,16.0,212.0,0.20896747141619032
82,19.0,215.0,0.11515118898097843
82,22.0,210.0,0.21471564734462356
82,24.0,214.0,0.061716031328624577
82,25.0,215.0,0.11086065731877513
82,26.0,209.0,0.04374204075104824
82,30.0,210.0,0.15632016741686958
82,98.0,214.0,0.06980991754145845
82,18.0,215.0,0.1268582858271934
82,21.0,214.0,0.04708519749344252
82,120.0,214.0,0.09260643713078359
83,15.0,215.0,0.04329845042636821
83,16.0,212.0,0.2103664502689882
83,19.0,215.0,0.1110233599653997
83,22.0,210.0,0.21577390235662672
83,24.0,214.0,0.057149717871823325
83,25.0,215.0,0.11294544717055889
83,26.0,209.0,0.03939707293669002
83,30.0,210.0,0.1569021394586963
83,98.0,214.0,0.06614637320339407
83,18.0,215.0,0.12443306820515825
83,21.0,214.0,0.04827657781606323
83,120.0,214.0,0.08870880764405191
84,15.0,215.0,0.04458297990541722
84,16.0,212.0,0.2114677385655617
84,19.0,215.0,0.10795485739679604
84,22.0,210.0,0.21742722489692398
84,25.0,214.0,0.11286393098106746
84,26.0,209.0,0.03525509226312125
84,30.0,210.0,0.15797920136109456
84,98.0,214.0,0.0618498447476627
84,18.0,215.0,0.12214837550969025
84,21.0,214.0,0.05260689142647938
84,120.0,214.0,0.08475254777112211
84,20.0,214.0,0.05336033421626877
85,15.0,215.0,0.04672677044072451
85,16.0,212.0,0.21093575935818437
85,19.0,215.0,0.10426603096502167
85,22.0,210.0,0.22099567425327685
85,25.0,214.0,0.11364249704681986
85,26.0,209.0,0.03220590600518812
85,30.0,210.0,0.1610050060793605
85,98.0,214.0,0.05947868397756943
85,18.0,215.0,0.11955741309690347
85,21.0,214.0,0.05791433691940392
85,120.0,214.0,0.08036576132490525
85,20.0,214.0,0.05404478923812012
86,15.0,215.0,0.04846794815229572
86,16.0,212.0,0.21131055002975774
86,19.0,215.0,0.10233817335852724
86,22.0,210.0,0.2244539436907771
86,25.0,214.0,0.11389090072174206
86,26.0,209.0,0.030309672482197573
86,30.0,210.0,0.16423322917358613
86,98.0,214.0,0.054866470429773766
86,18.0,215.0,0.11715788055759493
86,21.0,214.0,0.06404209125242727
86,120.0,214.0,0.07449349383000951
86,20.0,214.0,0.052874985309861205
87,15.0,215.0,0.05094168143787986
87,16.0,212.0,0.21353017953537648
87,19.0,215.0,0.09994587425749238
87,22.0,210.0,0.22719464079368407
87,25.0,214.0,0.11571631462679849
87,26.0,209.0,0.028713151431731466
87,30.0,210.0,0.16693681662501703
87,98.0,214.0,0.050309214023178624
87,18.0,215.0,0.11289305032199294
87,21.0,214.0,0.07095988565020404
87,120.0,214.0,0.07081439735485784
87,20.0,214.0,0.052242845785342315
87,151.0,210.0,0.16631305427343845
88,15.0,215.0,0.053798916042847596
88,16.0,212.0,0.21760998822678335
88,19.0,215.0,0.09876425414051816
88,22.0,215.0,0.22732501287985804
88,25.0,214.0,0.11850735194439317
88,26.0,209.0,0.02971924422548843
88,30.0,210.0,0.17051266187226402
88,98.0,214.0,0.0452458224483933
88,18.0,215.0,0.10736673057592269
88,21.0,214.0,0.07775441651992575
88,120.0,214.0,0.06937505583583078
88,20.0,214.0,0.052176578168100604
88,151.0,210.0,0.16975369064958767
89,15.0,215.0,0.05670847376078377
89,16.0,210.0,0.218850099570868
89,19.0,215.0,0.09933491000170055
89,22.0,215.0,0.22167482510798736
89,25.0,214.0,0.12102318700143327
89,26.0,209.0,0.0289063975675469
89,30.0,210.0,0.1745392891584787
89,18.0,215.0,0.10228547672674271
89,21.0,214.0,0.08414923693529244
89,120.0,214.0,0.0585666643692844
89,20.0,214.0,0.053580234254120174
89,151.0,210.0,0.17396882810606834
90,15.0,215.0,0.06109253597654329
90,16.0,210.0,0.21902750355749778
90,19.0,215.0,0.10115680453247154
90,22.0,215.0,0.21601880452383607
90,25.0,214.0,0.12173476733431367
90,30.0,210.0,0.17749151088637538
90,18.0,215.0,0.09827916392869157
90,21.0,214.0,0.08998372736512752
90,120.0,214.0,0.05553981499211994
90,20.0,214.0,0.053343091706749605
90,151.0,210.0,0.17715346555297623
90,98.0,214.0,0.03962236027454767
91,15.0,215.0,0.06566420887140742
91,16.0,210.0,0.2219599507711602
91,19.0,215.0,0.10299295420623944
91,22.0,215.0,0.21045537099042202
91,25.0,214.0,0.12122547206774337
91,30.0,210.0,0.18146468576072267
91,18.0,215.0,0.09524724211538761
91,21.0,214.0,0.09575123063832391
91,20.0,214.0,0.051859917992663075
91,151.0,210.0,0.18131060092579454
91,154.0,210.0,0.2245029166210099
91,98.0,214.0,0.03761251809975982
91,24.0,214.0,0.05530767675290511
92,15.0,215.0,0.07165296851332363
92,19.0,215.0,0.10507345579271134
92,22.0,215.0,0.20525324004693915
92,25.0,214.0,0.1211650553583365
92,30.0,210.0,0.18587874450556396
92,18.0,215.0,0.092298176483399
92,21.0,214.0,0.1007232333854907
92,20.0,214.0,0.049892741871670816
92,151.0,210.0,0.18580205474619085
92,154.0,210.0,0.22700519412922088
92,98.0,214.0,0.03598762295684339
92,24.0,214.0,0.051569059134588535
93,15.0,215.0,0.07596847955034909
93,19.0,214.0,0.10235720950727487
93,22.0,215.0,0.20109471192939818
93,25.0,214.0,0.12109549030911636
93,30.0,210.0,0.1904961736944129
93,18.0,215.0,0.09136498403024829
93,21.0,214.0,0.10495487504084565
93,20.0,214.0,0.05067614867898327
93,154.0,210.0,0.22769371356849938
93,98.0,214.0,0.03462005892855724
93,24.0,214.0,0.04973448018301788
93,16.0,210.0,0.22782223136516822
94,15.0,215.0,0.08085267809958209
94,19.0,214.0,0.10078789293620202
94,22.0,215.0,0.197860286805902
94,25.0,214.0,0.12622734859994972
94,30.0,210.0,0.1953935304613203
94,18.0,215.0,0.0904907373119125
94,21.0,214.0,0.10800435114396609
94,20.0,214.0,0.056650186912579746
94,98.0,214.0,0.03330117956251094
94,24.0,214.0,0.046677928062999606
94,16.0,210.0,0.23187916476154893
95,15.0,215.0,0.08564686351238864
95,19.0,214.0,0.10040442931156676
95,22.0,215.0,0.19486216323787828
95,25.0,214.0,0.13009164332242545
95,30.0,210.0,0.20040091297086488
95,18.0,215.0,0.08916313482388465
95,21.0,214.0,0.11102260560185118
95,20.0,214.0,0.06198692472507429
95,98.0,214.0,0.03276261138725777
95,24.0,214.0,0.045408943243539716
95,16.0,210.0,0.23620241036516634
96,15.0,215.0,0.0900188592324188
96,19.0,214.0,0.10019946102307013
96,22.0,215.0,0.19285636026138384
96,25.0,214.0,0.133174578753315
96,30.0,210.0,0.20810946419145898
96,18.0,215.0,0.0875202155389908
96,21.0,214.0,0.11464861179885019
96,20.0,214.0,0.065709836208183
96,98.0,214.0,0.029882596319779752
96,24.0,214.0,0.04532770451515857
96,16.0,210.0,0.24035028304693315
97,15.0,215.0,0.09379618560067866
97,19.0,214.0,0.10017104645425781
97,22.0,215.0,0.19010101270062743
97,25.0,214.0,0.1340635690122821
97,30.0,210.0,0.2115385813616211
97,18.0,215.0,0.08419185689040098
97,21.0,214.0,0.11865631514293071
97,20.0,214.0,0.06937497755856216
97,98.0,214.0,0.0289206738131968
97,24.0,214.0,0.0462186735680293
97,154.0,210.0,0.24122494316354506
98,15.0,215.0,0.09821702335336949
98,19.0,214.0,0.10150603829769368
98,22.0,215.0,0.1871746364538775
98,25.0,214.0,0.1361715557506964
98,30.0,210.0,0.21463389371328717
98,18.0,215.0,0.08055070641146199
98,21.0,214.0,0.1231333098364814
98,20.0,214.0,0.07418308538419026
98,98.0,214.0,0.028183586454054745
98,24.0,214.0,0.047535649759608625
98,154.0,210.0,0.24512399264511958
99,15.0,215.0,0.1017487367456139
99,19.0,214.0,0.10466164174322239
99,22.0,215.0,0.18527524098484882
99,25.0,214.0,0.13939853945437475
99,18.0,215.0,0.07685655974220787
99,21.0,214.0,0.12888293377821317
99,20.0,214.0,0.07904905793507733
99,98.0,214.0,0.03046063764304267
99,24.0,214.0,0.04978611273068297
99,16.0,210.0,0.25204764618089215
100,15.0,215.0,0.10687911811206403
100,19.0,214.0,0.10901757227298883
100,22.0,215.0,0.1843535544501162
100,25.0,215.0,0.1427470024940438
100,18.0,215.0,0.07327163979046715
100,21.0,214.0,0.13453194841738844
100,20.0,214.0,0.08509005116215952
100,98.0,214.0,0.03238068052691134
100,24.0,214.0,0.05325811784554096
100,16.0,210.0,0.2549227013380091
101,15.0,215.0,0.1118125383587448
101,19.0,214.0,0.11146004445012556
101,22.0,215.0,0.18401027905806225
101,25.0,215.0,0.1431742120566783
101,18.0,215.0,0.06910418258580399
101,21.0,214.0,0.13842340351310645
101,20.0,214.0,0.08842131425582876
101,98.0,214.0,0.03529248322360121
101,24.0,214.0,0.053381422226022615
101,16.0,210.0,0.25802459743569395
102,15.0,215.0,0.11505317782162026
102,19.0,214.0,0.11554945781944491
102,22.0,215.0,0.18243768025197418
102,25.0,215.0,0.14376976204333253
102,18.0,215.0,0.06621027234411955
102,21.0,214.0,0.14200771934543843
102,20.0,214.0,0.09358411682608024
102,98.0,214.0,0.03851978641845078
102,24.0,214.0,0.05589040452039487
102,16.0,212.0,0.2599429540454034
103,15.0,215.0,0.1176244200752389
103,19.0,214.0,0.12003513920553631
103,22.0,215.0,0.1798879381120113
103,25.0,215.0,0.14473961149524575
103,18.0,215.0,0.06427904437973313
103,21.0,214.0,0.1472692454777315
103,20.0,214.0,0.09783507308661511
103,98.0,214.0,0.042694536693498854
103,24.0,214.0,0.06188901918268873
103,16.0,212.0,0.26145492875505366
103,172.0,212.0,0.20056392605591172
104,15.0,215.0,0.1199304110693877
104,19.0,214.0,0.12359763393909658
104,22.0,215.0,0.1767110446144525
104,25.0,215.0,0.14645208227312598
104,18.0,215.0,0.0637751622147885
104,21.0,209.0,0.15149550647454535
104,20.0,214.0,0.10235638060699967
104,98.0,214.0,0.046436457669809764
104,24.0,214.0,0.06615564930788853
104,16.0,212.0,0.26367676101427495
105,15.0,215.0,0.12236503481903392
105,19.0,214.0,0.12816370129721774
105,22.0,215.0,0.17344860259661757
105,25.0,215.0,0.14813745806930811
105,18.0,215.0,0.06366030539098157
105,21.0,209.0,0.15311105020283403
105,20.0,214.0,0.10754399406992776
105,98.0,214.0,0.04979559046706655
105,24.0,214.0,0.07299563018273018
105,16.0,212.0,0.26551298865708195
106,15.0,215.0,0.12394044665604781
106,19.0,214.0,0.13740442947037804
106,22.0,215.0,0.17058492144194168
106,25.0,215.0,0.14923758703406717
106,18.0,215.0,0.06338611643480198
106,21.0,209.0,0.15438114306069053
106,20.0,214.0,0.11247993602228858
106,98.0,214.0,0.05327300031916186
106,24.0,214.0,0.0798296554988229
106,16.0,212.0,0.26671441612878954
106,178.0,210.0,0.26633630622352683
107,15.0,215.0,0.1251128801216773
107,19.0,214.0,0.12882041441579992
107,22.0,215.0,0.1689446864946592
107,25.0,215.0,0.15020574768940895
107,18.0,215.0,0.06363800412368736
107,21.0,209.0,0.15467166492241308
107,20.0,214.0,0.11677484398519117
107,98.0,214.0,0.05595376724140914
107,24.0,214.0,0.08293318518079455
107,16.0,212.0,0.26759441521013094
107,178.0,210.0,0.2700959363168602
108,15.0,215.0,0.12792285011715854
108,19.0,214.0,0.12798028080266216
108,22.0,215.0,0.16726292580030658
108,25.0,215.0,0.14935595996971274
108,18.0,215.0,0.0625881477991226
108,21.0,209.0,0.15577178195802485
108,20.0,214.0,0.12243339706820197
108,98.0,214.0,0.05940715772632331
108,24.0,214.0,0.0874898097553443
108,16.0,212.0,0.2694989443015222
109,15.0,215.0,0.13113274038569994
109,19.0,214.0,0.1245517809102665
109,22.0,215.0,0.16625713159869357
109,25.0,215.0,0.1489620952914349
109,18.0,215.0,0.06219959082632434
109,21.0,209.0,0.15607092447594248
109,20.0,214.0,0.12810273473215483
109,98.0,214.0,0.06367048148830488
109,24.0,214.0,0.0904313577954702
109,16.0,212.0,0.27088940436136305
110,15.0,215.0,0.13510350201596352
110,22.0,215.0,0.16476222614113428
110,25.0,215.0,0.15014114868871367
110,18.0,215.0,0.06329347454307593
110,21.0,209.0,0.15636790371969564
110,20.0,214.0,0.1348032345055717
110,98.0,214.0,0.06761674534229817
110,24.0,214.0,0.09419497543036938
111,15.0,215.0,0.1391943502978871
111,22.0,215.0,0.1634813176356595
111,25.0,215.0,0.14976331626053788
111,18.0,215.0,0.06331893972022436
111,21.0,209.0,0.15628520149460723
111,20.0,214.0,0.13779279973532085
111,98.0,214.0,0.07220659502227154
111,24.0,214.0,0.0986003921762692
111,188.0,210.0,0.11629791400959127
111,19.0,214.0,0.13687581678998187
111,16.0,212.0,0.27245154832848467
112,15.0,215.0,0.14485787508228695
112,22.0,215.0,0.162064078451078
112,25.0,215.0,0.15088958535357955
112,18.0,215.0,0.06317181942057255
112,21.0,209.0,0.1560597745909622
112,20.0,214.0,0.13553540251694374
112,98.0,214.0,0.07474896069517889
112,24.0,214.0,0.10386870608724773
112,189.0,212.0,0.2680470194299871
112,19.0,214.0,0.15046551403558017
113,15.0,215.0,0.14873793430239265
113,22.0,215.0,0.1607188395524555
113,25.0,215.0,0.15203397195188306
113,18.0,215.0,0.06347228170028359
113,21.0,209.0,0.15569866003614638
113,20.0,214.0,0.1415929921085089
113,98.0,214.0,0.07604225510735062
113,24.0,214.0,0.10858624826539467
113,189.0,212.0,0.2693847984538204
113,19.0,214.0,0.1599733071083889
114,15.0,215.0,0.1511643778624499
114,22.0,215.0,0.1590440992897749
114,25.0,215.0,0.15240606014760316
114,18.0,215.0,0.06351777264494703
114,21.0,209.0,0.15592853300539564
114,20.0,214.0,0.145738719048479
114,98.0,214.0,0.076195347244718
114,24.0,214.0,0.11153701490875595
114,189.0,212.0,0.26922578087603943
114,19.0,214.0,0.1677866914340044
114,188.0,210.0,0.11880944251932202
115,15.0,215.0,0.15246299561301258
115,22.0,215.0,0.15702524275397797
115,25.0,215.0,0.15300710742414542
115,18.0,215.0,0.0640975980315786
115,21.0,209.0,0.1584587144371247
115,20.0,214.0,0.14981163537066036
115,98.0,214.0,0.07684166775884838
115,24.0,214.0,0.11578581115437966
115,189.0,212.0,0.27003160999655007
115,19.0,214.0,0.17576709906663274
115,188.0,210.0,0.1188722766244543
116,15.0,215.0,0.15360525279041284
116,22.0,215.0,0.15539545948073083
116,25.0,215.0,0.15380158496013427
116,18.0,215.0,0.06443992886973951
116,21.0,209.0,0.15923898415396784
116,20.0,214.0,0.15477873949092918
116,98.0,214.0,0.07710100693996971
116,24.0,214.0,0.11990457067177762
116,189.0,212.0,0.2712434338648845
116,19.0,214.0,0.18021790638361102
116,188.0,210.0,0.11908305060021547
117,15.0,215.0,0.15411462106106424
117,22.0,215.0,0.15433825477136126
117,25.0,215.0,0.15367075454010182
117,18.0,215.0,0.06416308520343014
117,21.0,209.0,0.15844797327356208
117,20.0,214.0,0.1596956810686029
117,98.0,214.0,0.0787012843785716
117,24.0,214.0,0.12337576103211075
117,189.0,338.0,0.17342469074702718
117,19.0,214.0,0.18510802479377073
118,15.0,215.0,0.15465609688016413
118,22.0,215.0,0.15433550008608438
118,25.0,215.0,0.15351238962602745
118,18.0,215.0,0.06466739222191102
118,21.0,209.0,0.16117373220239894
118,20.0,214.0,0.1663148091569046
118,98.0,214.0,0.08023096624796647
118,24.0,214.0,0.12474902090378873
118,189.0,338.0,0.1719550452478685
118,19.0,215.0,0.18857063947942126
118,16.0,212.0,0.27734437795832545
119,15.0,215.0,0.15534405655607994
119,22.0,215.0,0.15509330699673715
119,25.0,215.0,0.1542265361821357
119,18.0,215.0,0.06396989418859703
119,21.0,209.0,0.16381772713697068
119,20.0,209.0,0.16420657757947496
119,98.0,214.0,0.08150754205197533
119,24.0,214.0,0.12651728962656583
119,189.0,338.0,0.1693399564282003
119,19.0,215.0,0.1910214670261159
119,199.0,215.0,0.26595419376651164
119,16.0,212.0,0.27778811058800257
120,15.0,215.0,0.15688643701157273
120,22.0,215.0,0.15622919431398483
120,25.0,215.0,0.15307741782118606
120,18.0,215.0,0.06299607532012787
120,21.0,209.0,0.166795604801479
120,20.0,209.0,0.16405653044982382
120,98.0,214.0,0.0833520812076663
120,24.0,214.0,0.12922624972188052
120,189.0,338.0,0.16680637909830073
120,19.0,215.0,0.1923633379746831
121,15.0,215.0,0.15762712667018938
121,22.0,215.0,0.15617099185809638
121,25.0,215.0,0.15159308758235124
121,18.0,215.0,0.06212433798611361
121,21.0,209.0,0.16792815890933285
121,20.0,209.0,0.1761297746376415
121,98.0,214.0,0.08521337263991009
121,24.0,214.0,0.130773504600228
121,189.0,338.0,0.16447034601265217
121,19.0,215.0,0.19447470030887568
122,15.0,215.0,0.15740405690429923
122,22.0,215.0,0.15637739575891732
122,25.0,215.0,0.1507851252275245
122,18.0,215.0,0.06097349724921218
122,21.0,209.0,0.1685793718084657
122,98.0,214.0,0.08613100754057496
122,24.0,214.0,0.13276176235759696
122,189.0,338.0,0.16164445055508178
122,19.0,215.0,0.1973884661793256
122,201.0,209.0,0.14900053333598265
123,15.0,215.0,0.15886975256671054
123,22.0,215.0,0.1559615710287594
123,25.0,215.0,0.14977480443668645
123,18.0,215.0,0.05989401542183249
123,21.0,209.0,0.16825719156723326
123,98.0,214.0,0.08633051740861002
123,24.0,214.0,0.13728932944014047
123,189.0,338.0,0.15983300511019086
123,19.0,215.0,0.20026470848119127
123,201.0,209.0,0.15727085724667417
123,203.0,209.0,0.02292974877479053
123,20.0,209.0,0.17182331979598994
124,15.0,215.0,0.16094876014365306
124,22.0,215.0,0.15653328942311504
124,25.0,215.0,0.1491031079426528
